activity_set,name,note
 industrial_gas          ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Glass Containers, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Glass Containers, Fuel combustion, Natural gas",
 industrial_other        ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, Lime, Lime production, NA",
 industrial_gas          ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Stone, Clay, Glass & Cement, None, Fuel combustion, Natural gas",
 industrial_other        ,"Industrial, Manufacturing, Storage Tanks, Fugitives, Fugitive emissions, NA",
 industrial_gas          ,"Industrial, Manufacturing, Textiles, Apparel, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Textiles, Apparel, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Textiles, Apparel, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Textiles, Leather, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Textiles, Leather, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Textiles, Leather, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Textiles, Textile Mills, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Textiles, Textile Mills, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Textiles, Textile Mills, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Tobacco, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Tobacco, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Tobacco, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Transportation Equip., None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Transportation Equip., None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Transportation Equip., None, Fuel combustion, Natural gas",
 industrial_other        ,"Industrial, Manufacturing, Wastewater Treatment, Fugitives, Fugitive emissions, NA",
 industrial_gas          ,"Industrial, Manufacturing, Wood & Furniture, Furniture & Fixtures, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Wood & Furniture, Furniture & Fixtures, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Wood & Furniture, Furniture & Fixtures, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Wood & Furniture, Lumber & Wood Products, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Wood & Furniture, Lumber & Wood Products, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Manufacturing, Wood & Furniture, Lumber & Wood Products, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Mining, Coal, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Mining, Coal, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Mining, Coal, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Mining, Metals, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Mining, Metals, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Mining, Metals, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Mining, Non Metals, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Mining, Non Metals, None, Fuel combustion, Natural gas",
 industrial_gas          ,"Industrial, Mining, Non Metals, None, Fuel combustion, Natural gas",
 industrial_other        ,"Industrial, Not Specified, Not Specified, Fugitives, Fugitive emissions, NA",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, CO2 consumption, NA",
 industrial_petroleum    ,"Industrial, Not Specified, Not Specified, None, Fuel combustion, Other petroleum products",
 industrial_petroleum    ,"Industrial, Not Specified, Not Specified, None, Fuel combustion, Other petroleum products",
 industrial_petroleum    ,"Industrial, Not Specified, Not Specified, None, Fuel combustion, Other petroleum products",
 industrial_wood         ,"Industrial, Not Specified, Not Specified, None, Fuel combustion, Wood (wet)",
 industrial_wood         ,"Industrial, Not Specified, Not Specified, None, Fuel combustion, Wood (wet)",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Fuel consumption, Lubricants",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Limestone and dolomite consumption, NA",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Soda ash consumption, NA",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Fire Protection",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Fire Protection",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Fire Protection",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Fire Protection",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Foams",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Foams",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Solvents",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Solvents",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Solvents",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Solvents",
 industrial_other        ,"Industrial, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Solvents",
 mobile_combustion    ,"Industrial, Off Road, Airport Ground Support Equipment, None, Fuel combustion, Biodiesel",
 mobile_combustion    ,"Industrial, Off Road, Airport Ground Support Equipment, None, Fuel combustion, Biodiesel",
 mobile_combustion    ,"Industrial, Off Road, Airport Ground Support Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Airport Ground Support Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Airport Ground Support Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Airport Ground Support Equipment, None, Fuel combustion, Renewable Diesel",
 mobile_combustion    ,"Industrial, Off Road, Airport Ground Support Equipment, None, Fuel combustion, Renewable Diesel",
 mobile_combustion    ,"Industrial, Off Road, Construction and Mining Equipment, None, Fuel combustion, Biodiesel",
 mobile_combustion    ,"Industrial, Off Road, Construction and Mining Equipment, None, Fuel combustion, Biodiesel",
 mobile_combustion    ,"Industrial, Off Road, Construction and Mining Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Construction and Mining Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Construction and Mining Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Construction and Mining Equipment, None, Fuel combustion, Renewable Diesel",
 mobile_combustion    ,"Industrial, Off Road, Construction and Mining Equipment, None, Fuel combustion, Renewable Diesel",
 mobile_combustion    ,"Industrial, Off Road, Industrial Equipment, None, Fuel combustion, Biodiesel",
 mobile_combustion    ,"Industrial, Off Road, Industrial Equipment, None, Fuel combustion, Biodiesel",
 mobile_combustion    ,"Industrial, Off Road, Industrial Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Industrial Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Industrial Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Industrial Equipment, None, Fuel combustion, Renewable Diesel",
 mobile_combustion    ,"Industrial, Off Road, Industrial Equipment, None, Fuel combustion, Renewable Diesel",
 mobile_combustion    ,"Industrial, Off Road, Oil Drilling Equipment, None, Fuel combustion, Biodiesel",
 mobile_combustion    ,"Industrial, Off Road, Oil Drilling Equipment, None, Fuel combustion, Biodiesel",
 mobile_combustion    ,"Industrial, Off Road, Oil Drilling Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Oil Drilling Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Oil Drilling Equipment, None, Fuel combustion, Distillate",
 mobile_combustion    ,"Industrial, Off Road, Oil Drilling Equipment, None, Fuel combustion, Renewable Diesel",
 mobile_combustion    ,"Industrial, Off Road, Oil Drilling Equipment, None, Fuel combustion, Renewable Diesel",
 industrial_gas       ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Associated gas",
 industrial_gas       ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Associated gas",
 industrial_gas       ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Associated gas",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Biodiesel",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Biodiesel",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Distillate",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Distillate",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Distillate",
 industrial_gas       ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Natural gas",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Renewable Diesel",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Renewable Diesel",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Residual fuel oil",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Residual fuel oil",
 industrial_petroleum  ,"Industrial, Oil & Gas: Production & Processing, Not Specified, None, Fuel combustion, Residual fuel oil",
 industrial_other      ,"Industrial, Oil & Gas: Production & Processing, Processing, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Oil & Gas: Production & Processing, Processing, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Oil & Gas: Production & Processing, Production, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Oil & Gas: Production & Processing, Production, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Oil & Gas: Production & Processing, Storage, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Oil & Gas: Production & Processing, Storage, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Oil & Gas: Production & Processing, Wastewater Treatment, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Petroleum Marketing, Process Losses, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Petroleum Marketing, Storage Tanks, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Petroleum Marketing, Wastewater Treatment, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Acid gas control, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Flaring, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Flaring, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Flaring, NA",
 industrial_gas       ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Associated gas",
 industrial_gas       ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Associated gas",
 industrial_gas       ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Associated gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Biodiesel",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Biodiesel",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Catalyst coke",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Catalyst coke",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Catalyst coke",
 industrial_gas       ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Digester gas",
 industrial_gas       ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Digester gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Distillate",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Distillate",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Distillate",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Ethanol",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Ethanol",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Gasoline",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Gasoline",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Gasoline",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, LPG",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, LPG",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, LPG",
 industrial_gas       ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Natural gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Petroleum coke",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Petroleum coke",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Petroleum coke",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Process gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Process gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Process gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Refinery gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Refinery gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Refinery gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Renewable Diesel",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Renewable Diesel",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Residual fuel oil",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Residual fuel oil",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Fuel combustion, Residual fuel oil",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Process emissions, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Process emissions, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Not Specified, None, Process emissions, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Process Losses, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Process Losses, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Process Losses, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Petroleum Refining and Hydrogen Production, Storage Tanks, Fugitives, Fugitive emissions, NA",
 industrial_gas       ,"Industrial, Petroleum Refining and Hydrogen Production, Transformation, None, Fuel consumption, Natural gas",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Transformation, None, Fuel consumption, Petroleum feedstocks",
 industrial_petroleum  ,"Industrial, Petroleum Refining and Hydrogen Production, Transformation, None, Fuel consumption, Refinery gas",
 industrial_other      ,"Industrial, Solid Waste Treatment, Composting, None, Feedstock processed, NA",
 industrial_other      ,"Industrial, Solid Waste Treatment, Composting, None, Feedstock processed, NA",
 industrial_other      ,"Industrial, Solvents & Chemicals, Evaporative losses, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Transmission and Distribution, Natural Gas Pipelines, Fugitives, Fugitive emissions, NA",
 industrial_other      ,"Industrial, Transmission and Distribution, Natural Gas Pipelines, Fugitives, Fugitive emissions, NA",
 industrial_gas       ,"Industrial, Transmission and Distribution, Natural Gas Pipelines, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Transmission and Distribution, Natural Gas Pipelines, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Transmission and Distribution, Natural Gas Pipelines, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Transmission and Distribution, Non Natural Gas Pipelines, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Transmission and Distribution, Non Natural Gas Pipelines, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Transmission and Distribution, Non Natural Gas Pipelines, None, Fuel combustion, Natural gas",
 industrial_gas       ,"Industrial, Wastewater Treatment, Domestic Wastewater, Anaerobic Digesters, Biogas production, NA",
 industrial_other      ,"Industrial, Wastewater Treatment, Domestic Wastewater, Centralized Anaerobic, California population, NA",
 industrial_other      ,"Industrial, Wastewater Treatment, Domestic Wastewater, Effluent Emissions, California population, NA",
 industrial_other      ,"Industrial, Wastewater Treatment, Domestic Wastewater, Plant Emissions, California population, NA",
 industrial_other      ,"Industrial, Wastewater Treatment, Domestic Wastewater, Septic Systems, California population, NA",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Production processed, Apples",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Production processed, Citrus fruit",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Production processed, Non-citrus fruit",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Production processed, Other vegetables",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Production processed, Potatoes",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Production processed, Poultry",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Production processed, Pulp and Paper",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Production processed, Red meat",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Production processed, Wine grapes",
 industrial_other      ,"Industrial, Wastewater Treatment, Industrial Wastewater, None, Wastewater flow, Petroleum Refining",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Biodiesel",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Biodiesel",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Coal",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Coal",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Coal",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Distillate",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Distillate",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Distillate",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Kerosene",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Kerosene",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Kerosene",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, LPG",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, LPG",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, LPG",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Natural gas",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Natural gas",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Natural gas",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Renewable Diesel",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Renewable Diesel",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Wood (wet)",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel combustion, Wood (wet)",
 direct                   ,"Residential, Household Use, Not Specified, None, Fuel storage, Coal",
 direct                   ,"Residential, Landscape, Fertilizer, Direct, Residential use of nitrogen fertilizer on turf, Synthetic fertilizers",
 direct                   ,"Residential, Landscape, Fertilizer, Indirect, Residential use of nitrogen fertilizer on turf, Synthetic fertilizers",
 direct                   ,"Residential, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 direct                   ,"Residential, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 direct                   ,"Residential, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 direct                   ,"Residential, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 direct                   ,"Residential, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Foams",
 direct                   ,"Residential, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Foams",
 direct                   ,"Residential, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 direct                   ,"Residential, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 direct                   ,"Residential, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 direct                   ,"Residential, Transmission and Distribution, Natural Gas Pipelines, Fugitives, Fugitive emissions, NA",
 mobile_combustion ,"Transportation, Aviation, Domestic Air transport, Intrastate, Fuel combustion, Alternative Jet Fuel",
 mobile_combustion ,"Transportation, Aviation, Domestic Air transport, Intrastate, Fuel combustion, Alternative Jet Fuel",
 mobile_combustion ,"Transportation, Aviation, Domestic Air transport, Intrastate, Fuel combustion, Jet fuel",
 mobile_combustion ,"Transportation, Aviation, Domestic Air transport, Intrastate, Fuel combustion, Jet fuel",
 mobile_combustion ,"Transportation, Aviation, Domestic Air transport, Intrastate, Fuel combustion, Jet fuel",
 mobile_combustion ,"Transportation, Aviation, Domestic Air transport, None, Fuel combustion, Aviation gasoline",
 mobile_combustion ,"Transportation, Aviation, Domestic Air transport, None, Fuel combustion, Aviation gasoline",
 mobile_combustion ,"Transportation, Aviation, Domestic Air transport, None, Fuel combustion, Aviation gasoline",
 mobile_combustion ,"Transportation, Aviation, Not Specified, None, Fuel combustion, Ethanol",
 mobile_combustion ,"Transportation, Aviation, Not Specified, None, Fuel combustion, Ethanol",
 mobile_combustion ,"Transportation, Aviation, Not Specified, None, Fuel combustion, Gasoline",
 mobile_combustion ,"Transportation, Aviation, Not Specified, None, Fuel combustion, Gasoline",
 mobile_combustion ,"Transportation, Aviation, Not Specified, None, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, LPG",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, LPG",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, LPG",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Fuel consumption, Lubricants",
 transportation_other     ,"Transportation, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Aerosols",
 transportation_other    ,"Transportation, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 transportation_other    ,"Transportation, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 transportation_other    ,"Transportation, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 transportation_petroleum ,"Transportation, Not Specified, Not Specified, None, Use of substitutes for ozone depleting substances, Refrigeration and Air Conditioning",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Ethanol",
